127.0.0.1 - - [17/Aug/2018:14:04:30 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 956
127.0.0.1 - - [17/Aug/2018:14:04:35 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3844
127.0.0.1 - - [17/Aug/2018:14:04:35 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 647
127.0.0.1 - - [17/Aug/2018:14:05:48 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3447
127.0.0.1 - - [17/Aug/2018:14:05:48 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 656
127.0.0.1 - - [17/Aug/2018:14:06:37 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3447
127.0.0.1 - - [17/Aug/2018:14:06:37 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 656
127.0.0.1 - - [17/Aug/2018:14:06:37 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3448
127.0.0.1 - - [17/Aug/2018:14:06:37 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3448
127.0.0.1 - - [17/Aug/2018:14:06:37 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 656
127.0.0.1 - - [17/Aug/2018:14:06:38 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 656
127.0.0.1 - - [17/Aug/2018:14:07:26 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3447
127.0.0.1 - - [17/Aug/2018:14:07:26 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 656
127.0.0.1 - - [17/Aug/2018:14:07:41 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3447
127.0.0.1 - - [17/Aug/2018:14:07:41 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 656
127.0.0.1 - - [17/Aug/2018:14:07:45 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3448
127.0.0.1 - - [17/Aug/2018:14:07:52 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 656
127.0.0.1 - - [17/Aug/2018:14:07:52 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3447
127.0.0.1 - - [17/Aug/2018:14:07:52 +0800] "GET /solr/select?q=item_keywords%3A%E5%8D%8E%E4%B8%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 656
127.0.0.1 - - [17/Aug/2018:14:21:42 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3845
127.0.0.1 - - [17/Aug/2018:14:21:42 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3845
127.0.0.1 - - [17/Aug/2018:14:21:42 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 647
127.0.0.1 - - [17/Aug/2018:14:21:42 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 648
127.0.0.1 - - [17/Aug/2018:14:22:48 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&fq=item_brand%3A%E4%B8%89%E6%98%9F&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3516
127.0.0.1 - - [17/Aug/2018:14:22:48 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 647
127.0.0.1 - - [17/Aug/2018:14:22:50 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&fq=item_brand%3A%E4%B8%89%E6%98%9F&fq=item_spec_%E7%BD%91%E7%BB%9C%3A%E7%A7%BB%E5%8A%A83G&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 1358
